,OBJECTID,,LC_PRI,LC_SEC,LC_TER,NOTE_,AUTOR,LC_PRI_PER,LC_SEC_PER,LC_TER_PER,HECTARES,POLY_ID,OBJECTID_1,LC_PRI_1,LC_DESCRIP,RECLASS1,RECLASS2
825,USE825,,2FXC,,,Derived from provincial land cover database,1,5,0,0,102057,18695,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
855,USE855,,2FXC,,,,4,5,0,0,35583,24065,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
866,USE866,,2FXC,,,,7,5,0,0,4088,16791,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
898,USE898,,2FXC,,,,6,5,0,0,1674,20229,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
912,USE912,,2FXC,2WD,,,3,4,1,0,17559,14970,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
914,USE914,,2FXC,,,,4,5,0,0,35901,16838,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
915,USE915,,2FXC,,,,4,5,0,0,5458,16841,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
979,USE979,,2FXC,,,Derived from provincial land cover database,1,5,0,0,5655,21613,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
986,USE986,,2FXC,,,,8,5,0,0,6886,21423,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1000,USE1000,,2FXC,,,,6,5,0,0,10952,21276,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1002,USE1002,,2FXC,2SL,1FC,Derived from provincial land cover database,1,4,1,1,26880,16493,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1016,USE1016,,2FXC,,,,8,5,0,0,7144,22164,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1017,USE1017,,2FXC,,,,8,5,0,0,3735,22172,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1018,USE1018,,2FXC,,,,8,5,0,0,960,22183,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1034,USE1034,,2FXC,,,,3,5,0,0,3964,24754,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1035,USE1035,,2FXC,,,,3,5,0,0,2352,24756,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1045,USE1045,,2FXC,,,,4,5,0,0,18415,10497,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1048,USE1048,,2FXC,2SL,,Derived from provincial land cover database,1,3,2,0,55085,18427,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1049,USE1049,,2FXC,,,,8,5,0,0,1865,22746,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1070,USE1070,,2FXC,,,,8,5,0,0,3663,8743,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1101,USE1101,,2FXC,1CXF,,Derived from provincial land cover database,1,4,1,0,19225,16506,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1111,USE1111,,2FXC,,,Derived from provincial land cover database,1,5,0,0,2582,16932,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1132,USE1132,,2FXC,2FE,2GL,Derived from provincial land cover database,1,3,1,1,2566,18751,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1133,USE1133,,2FXC,1CXF,6BA,Derived from provincial land cover database,1,2,2,1,2181,18787,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1141,USE1141,,2FXC,2FD,,Derived from provincial land cover database,1,3,2,0,2784,18508,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1143,USE1143,,2FXC,,,Derived from provincial land cover database,1,5,0,0,2098,18608,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1211,USE1211,,2FXC,2WD,2GL,Derived from provincial land cover database,1,2,2,1,2720,18627,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1213,USE1213,,2FXC,,,Derived from provincial land cover database,1,5,0,0,15538,18687,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1216,USE1216,,2FXC,2FE,,Derived from provincial land cover database,1,4,1,0,3610,18802,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1217,USE1217,,2FXC,,,Derived from provincial land cover database,1,5,0,0,2737,18805,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1266,USE1266,,2FXC,,,,7,5,0,0,162409,22143,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1282,USE1282,,2FXC,2SL,1CXF,Derived from provincial land cover database,1,4,1,1,8643,21615,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1309,USE1309,,2FXC,,,,4,5,0,0,5930,15635,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1313,USE1313,,2FXC,,,,7,5,0,0,3932,14703,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1336,USE1336,,2FXC,2FE,,,2,4,1,0,13998,9861,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1352,USE1352,,2FXC,,,,3,5,0,0,4267,16356,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1365,USE1365,,2FXC,,,Derived from provincial land cover database,1,5,0,0,968,18357,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1376,USE1376,,2FXC,,,,3,5,0,0,7551,24369,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1403,USE1403,,2FXC,2SL,,,7,3,2,0,1849,8853,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1418,USE1418,,2FXC,,,Derived from provincial land cover database,1,5,0,0,2017,16472,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1420,USE1420,,2FXC,,,Derived from provincial land cover database,1,5,0,0,2039,16474,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1430,USE1430,,2FXC,2TK,,,6,3,2,0,16926,17501,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1441,USE1441,,2FXC,,,,4,5,0,0,15708,18259,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1450,USE1450,,2FXC,,,Derived from provincial land cover database,1,5,0,0,2372,18401,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1452,USE1452,,2FXC,,,,7,5,0,0,4101,20612,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1459,USE1459,,2FXC,,,,2,5,0,0,8396,22618,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1486,USE1486,,2FXC,5BU,2SL,,5,3,1,1,13802,24770,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1487,USE1487,,2FXC,,,Derived from provincial land cover database,1,5,0,0,1198,16895,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1494,USE1494,,2FXC,,,,6,5,0,0,10826,2101,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1502,USE1502,,2FXC,,,,6,5,0,0,1204,6841,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1510,USE1510,,2FXC,,,,3,5,0,0,2040,14464,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1522,USE1522,,2FXC,,,,7,5,0,0,11333,15238,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1548,USE1548,,2FXC,2FD,,Derived from provincial land cover database,1,4,1,0,13616,18549,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1554,USE1554,,2FXC,2GL,,Derived from provincial land cover database,1,4,1,0,1479,18811,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1556,USE1556,,2FXC,2GL,2WD,Derived from provincial land cover database,1,3,1,1,2852,18813,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1559,USE1559,,2FXC,,,,6,5,0,0,5122,20235,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1563,USE1563,,2FXC,,,,3,5,0,0,11507,679,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1564,USE1564,,2FXC,,,,7,5,0,0,8393,11144,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1571,USE1571,,2FXC,,,Derived from provincial land cover database,1,5,0,0,914,17421,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1573,USE1573,,2FXC,2TK,2FD,Derived from provincial land cover database,1,2,2,1,2754,17423,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1577,USE1577,,2FXC,,,Derived from provincial land cover database,1,5,0,0,4213,17418,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1583,USE1583,,2FXC,,,Derived from provincial land cover database,1,5,0,0,1670,18711,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1592,USE1592,,2FXC,2SL,5BU,,5,3,1,1,12245,23764,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1596,USE1596,,2FXC,5BU,2SL,,5,3,1,1,41845,21317,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1608,USE1608,,2FXC,,,,3,5,0,0,3331,24366,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1610,USE1610,,2FXC,,,,6,5,0,0,6855,24360,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1624,USE1624,,2FXC,,,,8,5,0,0,973,9952,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1639,USE1639,,2FXC,,,,5,5,0,0,1497,21288,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1640,USE1640,,2FXC,,,,6,5,0,0,3339,21295,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1642,USE1642,,2FXC,,,,5,5,0,0,1942,21301,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1643,USE1643,,2FXC,,,,6,5,0,0,12322,21324,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1647,USE1647,,2FXC,4HF,,,4,3,2,0,20696,24480,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1677,USE1677,,2FXC,,,,3,5,0,0,5844,12516,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1679,USE1679,,2FXC,,,,3,5,0,0,3050,12523,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1683,USE1683,,2FXC,,,,8,5,0,0,21947,16652,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1695,USE1695,,2FXC,1CXF,2FD,Derived from provincial land cover database,1,3,1,1,1901,18829,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1698,USE1698,,2FXC,,,,3,5,0,0,1392,19343,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1723,USE1723,,2FXC,6BA,2WE,Derived from provincial land cover database,1,3,2,1,2925,17438,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1741,USE1741,,2FXC,,,,8,5,0,0,231798,25700,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1767,USE1767,,2FXC,8WB,,Derived from provincial land cover database,1,4,1,0,2384,25944,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1841,USE1841,,2FXC,2WD,,Derived from provincial land cover database,1,4,1,0,4029,18252,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1855,USE1855,,2FXC,,,,8,5,0,0,5762,9967,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1870,USE1870,,2FXC,2SL,,,7,4,1,0,46090,15200,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1891,USE1891,,2FXC,,,,3,5,0,0,9986,15888,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1901,USE1901,,2FXC,,,,7,5,0,0,6310,22405,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1903,USE1903,,2FXC,,,,6,5,0,0,161049,22528,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1918,USE1918,,2FXC,,,,3,5,0,0,7841,22697,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1922,USE1922,,2FXC,,,,3,5,0,0,26090,23969,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1926,USE1926,,2FXC,,,,6,5,0,0,16750,24582,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1935,USE1935,,2FXC,,,Derived from provincial land cover database,1,5,0,0,40551,16924,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1945,USE1945,,2FXC,1CXF,,Derived from provincial land cover database,1,4,1,0,22634,18461,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1966,USE1966,,2FXC,,,,2,5,0,0,5730,13508,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1969,USE1969,,2FXC,,,,2,5,0,0,4799,16253,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
1970,USE1970,,2FXC,,,,2,5,0,0,8428,16256,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2017,USE2017,,2FXC,,,,6,5,0,0,36255,1075,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2053,USE2053,,2FXC,2GL,2SL,Derived from provincial land cover database,1,2,2,1,2381,25945,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2054,USE2054,,2FXC,2TK,,Derived from provincial land cover database,1,4,1,0,1468,25946,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2055,USE2055,,2FXC,2GL,,Derived from provincial land cover database,1,4,1,0,4862,25947,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2056,USE2056,,2FXC,,,Derived from provincial land cover database,1,5,0,0,1847,25948,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2057,USE2057,,2FXC,2FD,,Derived from provincial land cover database,1,4,1,0,3816,25949,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2099,USE2099,,2FXC,2SL,2WD,Derived from provincial land cover database,1,3,1,1,8381,17425,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2102,USE2102,,2FXC,2FE,1FC,Derived from provincial land cover database,1,3,2,1,2099,17442,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2103,USE2103,,2FXC,,,Derived from provincial land cover database,1,5,0,0,1087,17443,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2117,USE2117,,2FXC,1FC,,Derived from provincial land cover database,1,4,1,0,3675,18600,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
3867,USE3867,,2FXC,,,,3,5,0,0,6772,10296,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
3872,USE3872,,2FXC,,,,8,5,0,0,5287,25152,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
2129,USE2129,,2FXC,2WD,,,6,3,2,0,3456,19908,12,2FXC,Closed to open forested areas with shifting cultivation; (Floresta fechada a aberta com agricultura itinerante),5,0
